-2.923547915462710023e+01,-2.120664574357468624e+01,1.276761886935460844e+01,3.479307531162898215e+01,-5.548348889820066354e+00,-7.231513561316821992e+00,2.050776857687104382e+00,1.315599219024409905e+01,7.718985566201560289e+00,1.504921637568717685e+01,2.585052768102140242e+00,3.972290971809494753e+00,2.804977850552035790e+01,-1.800209056931086238e+00,6.310442675439206006e+00,-4.088217734122124369e+01,-3.007915952256244196e+01,-9.667213166650839185e+00,1.757585335202807242e+00,-5.599690625199110094e+00
-6.424095716230982411e+00,-1.017165366628538070e+00,2.046603415173925189e+00,6.994617113576707013e+00,2.260513718529613580e+00,1.227781683007467262e+00,2.137782180387026276e+00,3.198999628178754939e+00,-2.637838802169787833e+00,3.063380778913965763e+00,1.868139582735351301e+00,3.854443293840350004e-01,6.587201612844270748e+00,-9.434756412058653563e-04,1.691623468291582333e-01,-1.069437603760396804e+01,-6.421552970854831344e+00,-8.085353678115817511e-01,1.356941137205574410e+00,1.024790376105888079e+00
-4.513166190054056948e+00,-2.275730185795112437e+00,1.786295511650112688e+00,5.149190171872587207e+00,5.568243697593519004e-01,-4.067771105894117945e-01,5.615483120396790317e-01,1.894597934580231291e+00,2.376977483479066899e-01,2.100123825597814076e+00,7.568582255664045855e-01,3.553746740580043112e-02,5.193197027722729509e+00,1.025713479043619980e+00,7.692452263102879106e-01,-8.082520311529679091e+00,-4.221266019765081978e+00,-7.832955753664849752e-02,5.137439575370611466e-01,8.254634593284015942e-01
-9.432744549418327296e+00,-1.009935593083325145e+00,4.615214244595750692e+00,1.170787581147822820e+01,1.732427157870599199e+00,2.659561839605903422e-02,3.198422854597266496e-01,6.348580412721069877e+00,-1.018959110256341560e+00,6.069165940003664161e+00,1.835798508094028003e+00,3.452468662693901694e-03,1.130422818760807502e+01,2.073167435412022197e+00,8.308173917261827413e-01,-1.898016107584304635e+01,-1.311559988378938257e+01,-9.557848303108829047e-01,2.262418309489469426e+00,-5.424829808008513332e-01
-2.498578496070756216e+00,-1.257311183373925889e+00,7.516009346187803031e-01,2.273346874429984510e+00,1.374553487288168174e+00,3.586409076654751837e-01,1.885827268129860457e+00,8.108073483744402399e-01,-1.705543896020149663e-01,8.916208510560827971e-01,1.027224898753268806e-01,4.879308464365601505e-01,2.571294236959606128e+00,-1.157095900421347967e-01,2.412550834398228261e-01,5.958204734725334184e-01,-1.435950748444012826e+00,-7.162524422284091141e-01,3.093818448050965064e-01,3.579800397226942099e-01
-7.674371197798659949e+00,-1.924761621682811175e+00,2.086820502626833829e+00,1.201597011277608296e+01,1.159283642855898355e+00,9.762043559436336948e-02,2.915956322078293028e-01,4.398071481183968956e+00,1.273899906054615006e+00,4.539545857256833905e+00,1.354175491002939102e+00,3.814512000641704370e-01,9.454624159103699910e+00,-1.571537877083348522e-01,2.214948566303121535e-01,-1.676465578533919398e+01,-8.198839174044605826e+00,-1.747292349740607209e+00,5.641978934841578308e-01,4.499736283705924933e+00
-9.352237644181403908e+00,-4.540699642590961815e+00,3.654122918551939492e+00,1.024357318866819533e+01,6.625999859526393587e-01,-1.083846228265224809e+00,8.842583098100488537e-02,4.973870069392603455e+00,-6.285969375093929390e-01,5.583554379065537532e+00,2.124825778944207100e-01,4.152873328072431702e-01,1.073032216653013826e+01,8.996238712603249477e-01,8.434697024123559705e-01,-1.612285019155975974e+01,-1.114029716251269164e+01,-7.347245413038703266e-01,3.965434917574452434e-01,-4.968946845900692466e-01
-4.543533034109265678e+00,1.020866549942066825e+00,1.717322449660854122e+00,5.521243869114383251e+00,7.434420475408582973e-01,1.355390801635626197e+00,5.846538310736852928e-01,2.990077267768930902e+00,1.027703737528848915e+00,3.256680846626742731e+00,5.143054468129100165e-01,2.652570069421462673e-01,6.430290366951600944e+00,1.880949990424300555e+00,3.433659038700800914e-01,-9.749444453792468934e+00,-7.051854886575604553e+00,-5.328978374250497030e-01,1.097301224831103816e+00,5.179854785023619845e-01
-2.030186237743843591e+01,-2.285720400836417809e+01,1.163276268518539425e+01,2.042123710183224006e+01,-2.398482172186988670e+00,-5.678770295467209239e-01,7.236492051182307206e-01,1.169451034930064282e+01,7.136993551882733655e+00,1.147916406802968581e+01,2.301630120537931923e-01,6.227102802598663001e-01,2.147773105975176833e+01,2.599263975772725832e+00,3.023902698323802429e+00,-2.751416351865572452e+01,-2.651450191919375143e+01,3.081823674809989200e+00,7.144929617673695610e+00,-8.560613104493381975e-01
-1.414761026979768310e+01,-1.101449640378826444e+01,6.494681559074074961e+00,1.343520160186697154e+01,-2.939571209602320323e+00,-1.989613952918211304e+00,6.657408279495284631e-02,6.610584017203296803e+00,4.924828849599514058e+00,6.491416019842572105e+00,3.830453401270895175e-01,1.321339511883862672e+00,1.406922715133975288e+01,-4.541940237870478736e-02,2.610788699384412048e+00,-1.872969746496634258e+01,-1.428654220914122774e+01,-1.278576611144348618e+00,2.336886805328076022e+00,-3.759842731016722617e+00
-6.391816550699058297e+00,-2.361436343959925299e+00,1.416098729345262264e+00,4.305720613417940434e+00,2.041873935560589715e-02,7.519976858262791275e-01,6.098332316594776703e-01,2.829418940067737420e+00,1.459293395105493163e+00,3.089569555066287165e+00,7.096346233917033564e-02,4.471856904588061843e-01,6.205578999454489875e+00,-7.706850097870909799e-02,2.259756621045247715e-01,-8.625868670765074242e+00,-4.981875681722454985e+00,-2.306393544192358869e-01,2.598337965958982254e-01,2.776670837445397666e+00
-1.036524051632732757e+01,-4.929098654901769017e+00,3.328530550684484446e+00,1.070516104507075461e+01,9.379940133405183511e-01,2.732166452585908623e+00,3.416263200967249447e-01,4.754833052407029470e+00,-7.110479063563669433e-01,6.268893717567642909e+00,4.356372293060569723e-01,2.335335930656767811e+00,1.217527246643876815e+01,2.384235220415050982e+00,6.127127581475626528e-01,-1.889827693446517642e+01,-1.328912398249885740e+01,-5.713290766896577111e-01,2.674027585530719620e+00,-1.888178115145919822e-01
-8.519762193295832731e+00,-3.135620850725234554e+00,4.194927714428155596e+00,1.431654152154933790e+01,1.721429941680474585e+00,2.840011546121491648e+00,7.140189334281922262e-01,5.002354834564087582e+00,-2.863884488030097319e-01,5.197456886673322174e+00,3.375785773778703369e+00,9.187072990548185158e-01,9.719658498063500573e+00,1.968461710808853571e+00,9.088954680799272712e-01,-1.810669576651200785e+01,-1.186253199762104238e+01,-1.696437713906275846e+00,3.210624009086939346e+00,6.813138867235402074e-02
-8.595738397153890986e+00,-5.999479399544179081e+00,3.070897621195828986e+00,1.179118295526129501e+01,-1.024294024642518508e+00,7.089097211677117816e-01,5.208518215040355281e-01,4.635444015371991355e+00,1.751550179149649500e+00,4.857140911259614668e+00,4.053513492597425431e-03,1.165482840822307381e-01,9.495135714542852767e+00,7.823486015556283535e-01,1.002396157473147476e+00,-1.330663910004329153e+01,-9.525427234725672321e+00,-9.742786477513115662e-01,8.603623723844787685e-01,-1.462652314658665187e+00
-6.633299430744060032e+00,-3.148168656488550710e+00,2.392269703688000959e+00,7.651965315365059972e+00,1.597035674448605835e+00,1.634587446639454988e+00,3.340518340087937688e+00,3.050442293676690397e+00,-7.723789710545843068e-01,3.349449866255025832e+00,1.209696783809928178e+00,1.867154335396113973e-01,6.976496458104662679e+00,2.254911602437136842e-01,4.452424957114700099e-01,-8.880519158513600075e+00,-7.060406281103817072e+00,2.112520483200948540e+00,1.474691799242130230e+00,-5.533461223558828745e-01
